CODIGO;DENOMINACION;GRUPO_CODIGO;GRUPO_NOMBRE;SECCION_CODIGO;SECCION_NOMBRE;SUBSECCION_CODIGO;SUBSECCION_NOMBRE;SITUACION
92547;Empleo de electrodos verticales (registrar separadamente además del código del procedimiento primario);1;Servicios médicos y estomatológicos;1.6;Sección Medicina;1.6.10;Subsección Otorrinolaringología;ACTIVO
92548;Posturografía dinámica computarizada;1;Servicios médicos y estomatológicos;1.6;Sección Medicina;1.6.10;Subsección Otorrinolaringología;ACTIVO
94452;Prueba de simulación de gran altura con interpretación e informe por médico u otro profesional de la salud calificado;1;Servicios médicos y estomatológicos;1.6;Sección Medicina;1.6.13;Subsección Pulmonar;ACTIVO
94453;"Prueba de simulación de gran altura con interpretación e informe por médico u otro profesional de la salud calificado; con suplemento progresivo y controlado de oxígeno";1;Servicios médicos y estomatológicos;1.6;Sección Medicina;1.6.13;Subsección Pulmonar;ACTIVO
94610;Administración de surfactante intrapulmonar por médico u otro profesional de la salud calificado, a través de tubo endotraqueal;1;Servicios médicos y estomatológicos;1.6;Sección Medicina;1.6.13;Subsección Pulmonar;ACTIVO
94620;"Prueba de esfuerzo pulmonar; simple (Ejemplo: prueba de caminata de 6 minutos, prueba de ejercicio prolongado para broncoespasmo con espirometria y oximetría previa y posterior)";1;Servicios médicos y estomatológicos;1.6;Sección Medicina;1.6.13;Subsección Pulmonar;ACTIVO
94621;"Prueba de esfuerzo pulmonar; compleja (incluye de mediciones de producción de CO2, captación de O2, y registros electrocardiográficos)";1;Servicios médicos y estomatológicos;1.6;Sección Medicina;1.6.13;Subsección Pulmonar;ACTIVO
87800.03;Carga Viral de Citomegalovirus (CMV) - PCR en Tiempo Real;1;Servicios médicos y estomatológicos;1.5;Sección Patología y Laboratorio;1.5.4;Subsección Microbiología;ACTIVO
87800.05;Carga Viral de Adenovirus (ADV) - PCR en Tiempo Real;1;Servicios médicos y estomatológicos;1.5;Sección Patología y Laboratorio;1.5.4;Subsección Microbiología;ACTIVO
87800.06;Detección Molecular de Adenovirus (ADV) - PCR en Tiempo Real;1;Servicios médicos y estomatológicos;1.5;Sección Patología y Laboratorio;1.5.4;Subsección Microbiología;ACTIVO
87800.07;Detección Molecular por PCR en tiempo Real de Aspergillus;1;Servicios médicos y estomatológicos;1.5;Sección Patología y Laboratorio;1.5.4;Subsección Microbiología;ACTIVO
87800.08;Detección Molecular por PCR en tiempo Real de Herpes-6 Virus (Prueba Cualitativa);1;Servicios médicos y estomatológicos;1.5;Sección Patología y Laboratorio;1.5.4;Subsección Microbiología;ACTIVO
87800.09;Carga Viral de Herpes-6 Virus por PCR en tiempo Real (Prueba Cuantitativa);1;Servicios médicos y estomatológicos;1.5;Sección Patología y Laboratorio;1.5.4;Subsección Microbiología;ACTIVO
87801;"Detección de agente infeccioso por medio de ácidos nucléicos (ADN o ARN); múltiples organismos, técnica de prueba amplificada";1;Servicios médicos y estomatológicos;1.5;Sección Patología y Laboratorio;1.5.4;Subsección Microbiología;ACTIVO
87802;Detección del antígeno de agente infecioso mediante inmunoensayo con observación óptica directa, Streptococcus del grupo B;1;Servicios médicos y estomatológicos;1.5;Sección Patología y Laboratorio;1.5.4;Subsección Microbiología;ACTIVO
87803;Detección del antígeno de agente infecioso mediante inmunoensayo con observación óptica directa, Clostridium difficile toxin A;1;Servicios médicos y estomatológicos;1.5;Sección Patología y Laboratorio;1.5.4;Subsección Microbiología;ACTIVO
87804;Detección del antígeno de agente infecioso mediante inmunoensayo con observación óptica directa, influenza;1;Servicios médicos y estomatológicos;1.5;Sección Patología y Laboratorio;1.5.4;Subsección Microbiología;ACTIVO
87807;Detección del antígeno de agente infecioso mediante inmunoensayo con observación óptica directa, virus sincicial respiratorio;1;Servicios médicos y estomatológicos;1.5;Sección Patología y Laboratorio;1.5.4;Subsección Microbiología;ACTIVO
87808;Detección del antígeno de agente infecioso mediante inmunoensayo con observación óptica directa, Trichomonas vaginalis;1;Servicios médicos y estomatológicos;1.5;Sección Patología y Laboratorio;1.5.4;Subsección Microbiología;ACTIVO
87809;Detección del antígeno de agente infecioso mediante inmunoensayo con observación óptica directa, adenovirus;1;Servicios médicos y estomatológicos;1.5;Sección Patología y Laboratorio;1.5.4;Subsección Microbiología;ACTIVO
87810;Detección del antígeno de agente infecioso mediante inmunoensayo con observación óptica directa, Chlamydia trachomatis;1;Servicios médicos y estomatológicos;1.5;Sección Patología y Laboratorio;1.5.4;Subsección Microbiología;ACTIVO
87850;"Detección de agente infeccioso mediante inmunoensayo con observación óptica directa; Neisseria gonorrhoeae";1;Servicios médicos y estomatológicos;1.5;Sección Patología y Laboratorio;1.5.4;Subsección Microbiología;ACTIVO
87880;"Detección de agente infeccioso mediante inmunoensayo con observación óptica directa; Streptococcus, grupo A";1;Servicios médicos y estomatológicos;1.5;Sección Patología y Laboratorio;1.5.4;Subsección Microbiología;ACTIVO
87899;"Detección de agente infeccioso mediante inmunoensayo con observación óptica directa; no especificado de otra forma";1;Servicios médicos y estomatológicos;1.5;Sección Patología y Laboratorio;1.5.4;Subsección Microbiología;ACTIVO
87900;Predicción del fenotipo de la susceptibilidad de los agentes infecciosos a las drogas usando genotipicación actualizada periodicamente;1;Servicios médicos y estomatológicos;1.5;Sección Patología y Laboratorio;1.5.4;Subsección Microbiología;ACTIVO
87901;"Análisis genotipico de agente infeccioso mediante ácido nucléico (DNA o RNA); HIV 1, proteasa y transcriptasa inversa";1;Servicios médicos y estomatológicos;1.5;Sección Patología y Laboratorio;1.5.4;Subsección Microbiología;ACTIVO
87902;"Análisis genotipico de agente infeccioso mediante ácido nucléico (DNA o RNA); virus de la hepatitis C";1;Servicios médicos y estomatológicos;1.5;Sección Patología y Laboratorio;1.5.4;Subsección Microbiología;ACTIVO
87903;"Análisis de fenotipo de agente infeccioso con ácido nucléico (ADN o ARN) con análisis de cultivo de tejidos con resistencia a las drogas de VIH 1; droga 1 a 10 que es/son probadas";1;Servicios médicos y estomatológicos;1.5;Sección Patología y Laboratorio;1.5.4;Subsección Microbiología;ACTIVO
87904;"Análisis de fenotipo con agente infeccioso por ácido nucléico (ADN o ARN) con análisis de cultivo de tejidos con resistencia a las drogas, VIH 1; cada prueba adicional de drogas (Registrar separadamente, en adicional el código del procedimiento primar";1;Servicios médicos y estomatológicos;1.5;Sección Patología y Laboratorio;1.5.4;Subsección Microbiología;ACTIVO
87905;Actividad enzimática de agente infeccioso diferente de virus (p. ej.actividad de sialidasa en fluido vaginal);1;Servicios médicos y estomatológicos;1.5;Sección Patología y Laboratorio;1.5.4;Subsección Microbiología;ACTIVO
87910;"Análisis de genotipo de agente infeccioso a partir de ácido nucleico (DNA o RNA); citomegalovirus";1;Servicios médicos y estomatológicos;1.5;Sección Patología y Laboratorio;1.5.4;Subsección Microbiología;ACTIVO
90838;Psicoterapia, 60 minutos con el paciente y/o miembro de la familia, cuando se realiza con un servicio de evaluación y manejo (registrar separadamente además del código del procedimiento primario);1;Servicios médicos y estomatológicos;1.6;Sección Medicina;1.6.5;Subsección Psiquiatría;ACTIVO
90839;"Psicoterapia por crisis; primeros 60 minutos";1;Servicios médicos y estomatológicos;1.6;Sección Medicina;1.6.5;Subsección Psiquiatría;ACTIVO
90840;"Psicoterapia por crisis; cada 30 minutos adicionales (registrar separadamente además del código del procedimiento primario)";1;Servicios médicos y estomatológicos;1.6;Sección Medicina;1.6.5;Subsección Psiquiatría;ACTIVO
90845;Psicoanálisis;1;Servicios médicos y estomatológicos;1.6;Sección Medicina;1.6.5;Subsección Psiquiatría;ACTIVO
90846;Sesión de psicoterapia de familia (sin el paciente presente) realizado por médico;1;Servicios médicos y estomatológicos;1.6;Sección Medicina;1.6.5;Subsección Psiquiatría;ACTIVO
90847;Psicoterapia de la familia (psicoterapia conjunta) (con el paciente presente);1;Servicios médicos y estomatológicos;1.6;Sección Medicina;1.6.5;Subsección Psiquiatría;ACTIVO
88299.06;Detección de la Mutación ALK;1;Servicios médicos y estomatológicos;1.5;Sección Patología y Laboratorio;1.5.7;Subsección Estudios Citogenéticos;ACTIVO
88299.07;Detección y cuantificación de Virus Hepatitis B;1;Servicios médicos y estomatológicos;1.5;Sección Patología y Laboratorio;1.5.7;Subsección Estudios Citogenéticos;ACTIVO
88299.08;Detección y cuantificación de Virus de BK Virus;1;Servicios médicos y estomatológicos;1.5;Sección Patología y Laboratorio;1.5.7;Subsección Estudios Citogenéticos;ACTIVO
88299.09;Detección y cuantificación de Virus del Epstein Barr;1;Servicios médicos y estomatológicos;1.5;Sección Patología y Laboratorio;1.5.7;Subsección Estudios Citogenéticos;ACTIVO
88299.10;Detección F1pili/Pdgfra;1;Servicios médicos y estomatológicos;1.5;Sección Patología y Laboratorio;1.5.7;Subsección Estudios Citogenéticos;ACTIVO
88299.11;Detección De Inestabilidad De Microsatélites;1;Servicios médicos y estomatológicos;1.5;Sección Patología y Laboratorio;1.5.7;Subsección Estudios Citogenéticos;ACTIVO
88299.12;Detecc Y Cuantificacion Viral De Hepatitis C;1;Servicios médicos y estomatológicos;1.5;Sección Patología y Laboratorio;1.5.7;Subsección Estudios Citogenéticos;ACTIVO
88299.13;Detección Del Gen De Fusión Cbfb - Myh11;1;Servicios médicos y estomatológicos;1.5;Sección Patología y Laboratorio;1.5.7;Subsección Estudios Citogenéticos;ACTIVO
88299.14;Detección Del Gen Fusión Plzf-Rar T (11:17);1;Servicios médicos y estomatológicos;1.5;Sección Patología y Laboratorio;1.5.7;Subsección Estudios Citogenéticos;ACTIVO
88299.15;Panel Molecular Leucemias Linfaticas Agudas - Celula B X Pcr;1;Servicios médicos y estomatológicos;1.5;Sección Patología y Laboratorio;1.5.7;Subsección Estudios Citogenéticos;ACTIVO
88299.16;Deteccion Del Gen Mll/Af4 Por Pcr En Tiempo Final;1;Servicios médicos y estomatológicos;1.5;Sección Patología y Laboratorio;1.5.7;Subsección Estudios Citogenéticos;ACTIVO
91236;Terapéutica endoscópica de lesiones vasculares con láser argón plasma;1;Servicios médicos y estomatológicos;1.6;Sección Medicina;1.6.8;Subsección Gastroenterología;ACTIVO
91299;Procedimiento de diagnóstico gastroenterológico que no aparece en la lista;1;Servicios médicos y estomatológicos;1.6;Sección Medicina;1.6.8;Subsección Gastroenterología;ACTIVO
92010;Oclusión Ocular;1;Servicios médicos y estomatológicos;1.6;Sección Medicina;1.6.9;Subsección OftalmologÍa;ACTIVO
92011;Lavado Ocular;1;Servicios médicos y estomatológicos;1.6;Sección Medicina;1.6.9;Subsección OftalmologÍa;ACTIVO
92015;Determinación de estado de refracción;1;Servicios médicos y estomatológicos;1.6;Sección Medicina;1.6.9;Subsección OftalmologÍa;ACTIVO
92015.01;Determinación de estado de refracción y Prueba y ajuste de anteojos;1;Servicios médicos y estomatológicos;1.6;Sección Medicina;1.6.9;Subsección OftalmologÍa;ACTIVO
92016;Refracción y medición de la visión con cicloplejia;1;Servicios médicos y estomatológicos;1.6;Sección Medicina;1.6.9;Subsección OftalmologÍa;ACTIVO
92018;"Examen y evaluación oftalmológicos completos bajo anestesia general, con o sin manipulación de globo ocular para determinar el rango de movimiento pasivo u otra manipulación para facilitar el diagnóstico; completo";1;Servicios médicos y estomatológicos;1.6;Sección Medicina;1.6.9;Subsección OftalmologÍa;ACTIVO
92019;"Examen y evaluación oftalmológicos completos bajo anestesia general, con o sin manipulación de globo ocular para determinar el rango de movimiento pasivo u otra manipulación para facilitar el diagnóstico; limitado";1;Servicios médicos y estomatológicos;1.6;Sección Medicina;1.6.9;Subsección OftalmologÍa;ACTIVO
92020;Gonioscopía (procedimiento separado);1;Servicios médicos y estomatológicos;1.6;Sección Medicina;1.6.9;Subsección OftalmologÍa;ACTIVO
92025;Topografia corneal computarizada, unilateral o bilateral, con interpretación e informe;1;Servicios médicos y estomatológicos;1.6;Sección Medicina;1.6.9;Subsección OftalmologÍa;ACTIVO
92060;Examen sensoriomotor con múltiples mediciones de desviación ocular (Ejemplo: restricción o paresia de músculo con diplopia) con inrepretación y reporte (procedimiento separado);1;Servicios médicos y estomatológicos;1.6;Sección Medicina;1.6.9;Subsección OftalmologÍa;ACTIVO
92061;Estudio de baja visión;1;Servicios médicos y estomatológicos;1.6;Sección Medicina;1.6.9;Subsección OftalmologÍa;ACTIVO
92062;Estudio neuro oftalmológico;1;Servicios médicos y estomatológicos;1.6;Sección Medicina;1.6.9;Subsección OftalmologÍa;ACTIVO
92063;Evaluacion neurosensorial de la ambliopía;1;Servicios médicos y estomatológicos;1.6;Sección Medicina;1.6.9;Subsección OftalmologÍa;ACTIVO
92064;Sensibilidad de contraste;1;Servicios médicos y estomatológicos;1.6;Sección Medicina;1.6.9;Subsección OftalmologÍa;ACTIVO
92065;Ejercicios ortópticos y/o pleopticos con dirección y evaluación médica contínua;1;Servicios médicos y estomatológicos;1.6;Sección Medicina;1.6.9;Subsección OftalmologÍa;ACTIVO
92070;Prueba del uso de lentes de contacto por una enfermedad, incluye la provisión de los lentes;1;Servicios médicos y estomatológicos;1.6;Sección Medicina;1.6.9;Subsección OftalmologÍa;ACTIVO
92071;Ajuste de lente de contacto por enfermedad de la superficie ocular;1;Servicios médicos y estomatológicos;1.6;Sección Medicina;1.6.9;Subsección OftalmologÍa;ACTIVO
92072;Ajuste de lente de contacto para manejo de queratocono, ajuste inicial;1;Servicios médicos y estomatológicos;1.6;Sección Medicina;1.6.9;Subsección OftalmologÍa;ACTIVO
92081;"Examen de cambios visuales, uni o bilateral, incluye la interpretación e informe; examen limitado (tamizaje tangencial, autoploteo, perímetro de arco, o prueba automatizada de estímulo único, tal como Octopus 3 o equivalente 7)/Estudio de Campo Visual - Campimetría y/o perimetría limitada, uni o bilateral. Incluye la interpretación e informe";1;Servicios médicos y estomatológicos;1.6;Sección Medicina;1.6.9;Subsección OftalmologÍa;ACTIVO
92082;"Examen de cambios visuales, uni o bilateral, incluye la interpretación e informe; examen intermedio (Ejemplo: al menos 2 isopteras en el perímetro de Goldmann, o programa de tamizaje semicuantitativo, automatizado de supraumbrales, prueba de diagnóstico antomático de supraumbrales de Humphrey, Octopus programa 33)/Estudio de Campo Visual - Campimetría y/o perimetría de nivel intermedio, uni o bilateral, incluye la interpretación e informe";1;Servicios médicos y estomatológicos;1.6;Sección Medicina;1.6.9;Subsección OftalmologÍa;ACTIVO
